Site,Core_ID,Treatment,SampleID,Total_core_mass_pot_pie_pans_g,pot_pie_pans_tared_weight_g,Soil_gravimetric_water_content,nonSoil_wet_weight_g,nonSoil_dry_wt._equivalent_g,nonSoil_gravimetric_water_content_g,NET_Soil_wet_weight_g,volume_liquid_phase_cm3,Soil_dry_weight_equivalent_g,Headspace_height_cm,sequence_valve,Picarro_method,Start_Date_Time,Stop_Date_Time,Time_Zone,Time_elapsed_h,PHASE,Notes,Who
SR,7,sat_II,S7,444.45,6.45,1.76,53.57,17.045,2.142857143,384.43,288.1187681,139.2862319,0,3,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,SATURATION_INCUBATION,NA,NA
SR,3,sat_II,S3,454.78,6.45,1.714,51.79,16.77359338,2.087591241,396.54,291.8973425,146.1090641,0,6,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,SATURATION_INCUBATION,NA,NA
SR,2,sat_II,S2,430.83,6.45,1.777,58.81,20.1081402,1.924686192,365.57,279.0798,131.6420598,0.5,11,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,SATURATION_INCUBATION,NA,NA
SR,24,sat_II,S24,417.16,6.45,1.705,52.76,27.13371429,0.944444444,357.95,257.6972654,132.3290203,1,5,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,SATURATION_INCUBATION,NA,NA
SR,18,sat_II,S18,419.58,6.45,1.579,55.87,18.38981191,2.038095238,357.26,262.6636274,138.5265607,2,7,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,SATURATION_INCUBATION,NA,NA
SR,15,field_moist,S15,417.35,6.45,1.825,54.15,20.9,1.590909091,356.75,270.1668142,126.2831858,0,14,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,FIELD_MOIST_INCUBATION,NA,NA
SR,21,field_moist,S21,346.09,6.45,2.003,56.43,16.55983178,2.407643312,283.21,235.2211439,94.30902431,0,13,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,FIELD_MOIST_INCUBATION,NA,NA
SR,13,field_moist,S13,394.96,6.45,2.049,52.59,52.59,0,335.92,232.1961725,110.1738275,0,9,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,FIELD_MOIST_INCUBATION,NA,NA
SR,19,field_moist,S19,359.27,6.45,1.837,55.98,19.9594429,1.8046875,296.84,234.6789039,104.6316532,0,8,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,FIELD_MOIST_INCUBATION,NA,NA
SR,1,field_moist,S1,379.55,6.45,1.713,77.2,23.78370767,2.245919478,295.9,246.6988393,109.067453,1,12,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,FIELD_MOIST_INCUBATION,NA,NA
SR,4,drought,S4,387.88,6.45,0.792,12.16,0.8266666666,13.70967742,369.27,180.9874851,206.0658482,0.5,10,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,DROUGHT_PRE_INCUBATION,NA,NA
SR,5,drought,S5,375.9,6.45,1.04,10.96,0.2266666667,47.35294118,358.49,199.9429412,175.7303922,1,1,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,DROUGHT_PRE_INCUBATION,NA,NA
SR,10,drought,S10,335.24,6.45,0.73,16.1,3.226666667,3.989669421,312.69,151.2676686,180.7456647,1,15,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,DROUGHT_PRE_INCUBATION,NA,NA
SR,14,drought,S14,388.75,6.45,0.713,11.82,0.9266666669,11.75539568,370.48,171.5477933,216.27554,0,2,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,DROUGHT_PRE_INCUBATION,NA,NA
SR,25,drought,S25,385.11,6.45,0.843,17.51,3.726666667,3.698568873,361.15,185.4256556,195.9576777,0,4,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,DROUGHT_PRE_INCUBATION,NA,NA
NA,NA,ambient,NA,NA,6.45,NA,NA,NA,NA,NA,NA,NA,NA,16,Sat_I,12/2/2016 17:31,12/2/2016 23:05,America/Los_Angeles,5.566666667,AMBIENT,NA,NA
CPCRW,25,drought,C25,344.62,6.45,0.244,113.34,103.136779,0.098929025,224.83,60.75170974,180.7315113,0.5,7,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,DROUGHT_INCUBATION,NA,NA
CPCRW,25,drought,C25,344.57,6.45,0.244,113.34,103.136779,0.098929025,224.78,60.74190266,180.6913183,0.5,4,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,DROUGHT_INCUBATION,NA,NA
CPCRW,25,drought,C25,344.2,6.45,0.244,113.34,103.136779,0.098929025,224.41,60.66933031,180.3938907,0.5,7,Sat_I,11/17/2016 12:50,11/17/2016 23:05,America/Los_Angeles,10.25,DROUGHT_INCUBATION,NA,NA
CPCRW,25,drought,C25,343.67,6.45,0.244,113.34,103.136779,0.098929025,223.88,60.56537533,179.9678457,NO HS,NO VALVE,Sat_I,11/29/2016 13:16,11/29/2016 20:05,America/Los_Angeles,6.816666667,DROUGHT_INCUBATION,NA,NA
CPCRW,25,drought,C25,343.61,6.45,0.244,113.34,103.136779,0.098929025,223.82,60.55360684,179.9196141,0.5,14,Sat_I,12/2/2016 17:31,12/2/2016 23:05,America/Los_Angeles,5.566666667,DROUGHT_INCUBATION,NA,NA
CPCRW,NA,ambient,NA,NA,6.45,NA,NA,NA,NA,NA,NA,NA,NA,16,Sat_I,12/4/2016 9:02,12/4/2016 15:05,America/Los_Angeles,6.05,AMBIENT,NA,NA
CPCRW,21,drought,C21,656.85,6.45,0.205,264.48,252.7104667,0.046573193,385.92,83.87397317,320.2655602,NO HS,11,Sat_I,12/4/2016 9:02,12/4/2016 15:05,America/Los_Angeles,6.05,DROUGHT_SATURATION,NA,NA
CPCRW,22,drought,C22,520.22,6.45,0.246,140.01,130.4181022,0.073547289,373.76,89.83400058,299.9678973,NO HS,14,Sat_I,12/4/2016 9:02,12/4/2016 15:05,America/Los_Angeles,6.05,DROUGHT_SATURATION,NA,NA
CPCRW,23,drought,C23,502.1,6.45,0.298,117.89,104.1429839,0.132001366,377.76,106.9246587,291.0323575,NO HS,4,Sat_I,12/4/2016 9:02,12/4/2016 15:05,America/Los_Angeles,6.05,DROUGHT_SATURATION,NA,NA
CPCRW,24,drought,C24,500.33,6.45,0.281,126.48,113.7949387,0.111472983,367.4,99.72787938,286.8071819,0.5,7,Sat_I,12/4/2016 9:02,12/4/2016 15:05,America/Los_Angeles,6.05,DROUGHT_SATURATION,NA,NA
CPCRW,25,drought,C25,495.68,6.45,0.244,113.34,103.136779,0.098929025,375.89,90.38084157,302.1623794,NO HS,3,Sat_I,12/4/2016 9:02,12/4/2016 15:05,America/Los_Angeles,6.05,DROUGHT_SATURATION,NA,NA
NA,NA,ambient,NA,NA,6.45,NA,NA,NA,NA,NA,NA,NA,NA,16,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,AMBIENT,NA,NA
SR,7,sat_II,S7,444.45,6.45,1.76,53.57,17.045,2.142857143,384.43,288.1187681,139.2862319,0,3,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,SATURATION_INCUBATION,NA,NA
SR,3,sat_II,S3,454.78,6.45,1.714,51.79,16.77359338,2.087591241,396.54,291.8973425,146.1090641,0,7,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,SATURATION_INCUBATION,NA,NA
SR,2,sat_II,S2,430.83,6.45,1.777,58.81,20.1081402,1.924686192,365.57,279.0798,131.6420598,0.5,12,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,SATURATION_INCUBATION,NA,NA
SR,24,sat_II,S24,417.16,6.45,1.705,52.76,27.13371429,0.944444444,357.95,257.6972654,132.3290203,1,5,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,SATURATION_INCUBATION,NA,NA
SR,18,sat_II,S18,419.58,6.45,1.579,55.87,18.38981191,2.038095238,357.26,262.6636274,138.5265607,2,1,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,SATURATION_INCUBATION,NA,NA
SR,15,field_moist,S15,417.35,6.45,1.825,54.15,20.9,1.590909091,356.75,270.1668142,126.2831858,0,11,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,FIELD_MOIST_INCUBATION,NA,NA
SR,21,field_moist,S21,346.09,6.45,2.003,56.43,16.55983178,2.407643312,283.21,235.2211439,94.30902431,0,14,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,FIELD_MOIST_INCUBATION,NA,NA
SR,13,field_moist,S13,394.96,6.45,2.049,52.59,52.59,0,335.92,232.1961725,110.1738275,0,15,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,FIELD_MOIST_INCUBATION,NA,NA
SR,19,field_moist,S19,359.27,6.45,1.837,55.98,19.9594429,1.8046875,296.84,234.6789039,104.6316532,0,10,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,FIELD_MOIST_INCUBATION,NA,NA
SR,1,field_moist,S1,379.55,6.45,1.713,77.2,23.78370767,2.245919478,295.9,246.6988393,109.067453,1,2,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,FIELD_MOIST_INCUBATION,NA,NA
NA,NA,ambient,NA,NA,6.45,NA,NA,#VALUE!,NA,#VALUE!,#VALUE!,#VALUE!,NA,16,sat_II,12/8/2016 10:49,12/8/2016 17:05,America/Los_Angeles,6.266666667,AMBIENT,NA,NA
SR,7,sat_II,S7,444.45,6.45,1.76,53.57,17.045,2.142857143,384.43,288.1187681,139.2862319,0,7,sat_II,12/8/2016 10:49,12/8/2016 17:05,America/Los_Angeles,6.266666667,SATURATION_INCUBATION,NA,NA
SR,3,sat_II,S3,454.78,6.45,1.714,51.79,16.77359338,2.087591241,396.54,291.8973425,146.1090641,0,5,sat_II,12/8/2016 10:49,12/8/2016 17:05,America/Los_Angeles,6.266666667,SATURATION_INCUBATION,NA,NA
SR,2,sat_II,S2,430.83,6.45,1.777,58.81,20.1081402,1.924686192,365.57,279.0798,131.6420598,0.5,12,sat_II,12/8/2016 10:49,12/8/2016 17:05,America/Los_Angeles,6.266666667,SATURATION_INCUBATION,NA,NA
SR,24,sat_II,S24,417.16,6.45,1.705,52.76,27.13371429,0.944444444,357.95,257.6972654,132.3290203,1,14,sat_II,12/8/2016 10:49,12/8/2016 17:05,America/Los_Angeles,6.266666667,SATURATION_INCUBATION,NA,NA
SR,18,sat_II,S18,419.58,6.45,1.579,55.87,18.38981191,2.038095238,357.26,262.6636274,138.5265607,2,11,sat_II,12/8/2016 10:49,12/8/2016 17:05,America/Los_Angeles,6.266666667,SATURATION_INCUBATION,NA,NA
NA,NA,ambient,NA,NA,6.45,NA,NA,#VALUE!,NA,#VALUE!,#VALUE!,#VALUE!,NA,16,sat_II_FM_3Soils_10Nov,12/9/2016 11:50,12/9/2016 18:05,America/Los_Angeles,6.25,AMBIENT,NA,NA
SR,15,field_moist,S15,417.35,6.45,1.825,54.15,20.9,1.590909091,356.75,270.1668142,126.2831858,0,10,sat_II_FM_3Soils_10Nov,12/9/2016 11:50,12/9/2016 18:05,America/Los_Angeles,6.25,FIELD_MOIST_INCUBATION,NA,NA
SR,21,field_moist,S21,346.09,6.45,2.003,56.43,16.55983178,2.407643312,283.21,235.2211439,94.30902431,0,3,sat_II_FM_3Soils_10Nov,12/9/2016 11:50,12/9/2016 18:05,America/Los_Angeles,6.25,FIELD_MOIST_INCUBATION,NA,NA
SR,13,field_moist,S13,394.96,6.45,2.049,52.59,52.59,0,335.92,232.1961725,110.1738275,0,14,sat_II_FM_3Soils_10Nov,12/9/2016 11:50,12/9/2016 18:05,America/Los_Angeles,6.25,FIELD_MOIST_INCUBATION,NA,NA
SR,19,field_moist,S19,359.27,6.45,1.837,55.98,19.9594429,1.8046875,296.84,234.6789039,104.6316532,0,12,sat_II_FM_3Soils_10Nov,12/9/2016 11:50,12/9/2016 18:05,America/Los_Angeles,6.25,FIELD_MOIST_INCUBATION,NA,NA
SR,1,field_moist,S1,379.55,6.45,1.713,77.2,23.78370767,2.245919478,295.9,246.6988393,109.067453,1,11,sat_II_FM_3Soils_10Nov,12/9/2016 11:50,12/9/2016 18:05,America/Los_Angeles,6.25,FIELD_MOIST_INCUBATION,NA,NA
SR,10,drought,S10,323.63,6.45,0.73,16.1,3.226666667,3.989669421,301.08,146.3686513,174.0346821,1,9,SatII_FM_drought_18Oct2016,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,DROUGHT_PRE_INCUBATION,__TRC,TRC
SR,14,drought,S14,351.2,6.45,0.713,11.82,0.9266666669,11.75539568,332.93,155.9184005,194.3549329,0,1,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,DROUGHT_PRE_INCUBATION,__TRC,TRC
SR,25,drought,S25,370.04,6.45,0.843,17.51,3.726666667,3.698568873,346.08,178.5325411,187.7807922,0,6,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,DROUGHT_PRE_INCUBATION,__TRC,TRC
SR,5,drought,S5,367.4,6.45,1.04,10.96,0.2266666667,47.35294118,349.99,195.6096078,171.5637255,1,4,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,DROUGHT_PRE_INCUBATION,__TRC,TRC
SR,4,drought,S4,373.32,6.45,0.792,12.16,0.8266666666,13.70967742,354.71,174.5524851,197.9408482,0.5,13,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,DROUGHT_PRE_INCUBATION,__TRC,TRC
SR,15,field_moist,S15,390,6.45,1.825,54.15,20.9,1.590909091,329.4,252.4982301,116.6017699,0,15,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,FIELD_MOIST_SATURATION,end of incubation__TRC,TRC
SR,21,field_moist,S21,359.55,6.45,2.003,56.43,16.55983178,2.407643312,296.67,244.1989594,98.79120879,0,5,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,FIELD_MOIST_SATURATION,end of incubation__TRC,TRC
SR,13,field_moist,S13,403.06,6.45,2.049,52.59,52.59,0,344.02,237.6395638,112.8304362,0,10,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,FIELD_MOIST_SATURATION,end of incubation__TRC,TRC
SR,19,field_moist,S19,374.26,6.45,1.837,55.98,19.9594429,1.8046875,311.83,244.3851535,109.9154036,0,3,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,FIELD_MOIST_SATURATION,end of incubation__TRC,TRC
SR,1,field_moist,S1,391.31,6.45,1.713,77.2,23.78370767,2.245919478,307.66,254.1241545,113.4021379,1,14,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,FIELD_MOIST_SATURATION,end of incubation__TRC,TRC
SR,7,sat_II,S7,460.59,6.45,1.76,53.57,17.045,2.142857143,400.57,298.410942,145.134058,0,7,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,SATURATION_INCUBATION,end of incubation__TRC,TRC
SR,3,sat_II,S3,451.76,6.45,1.714,51.79,16.77359338,2.087591241,393.52,289.9900912,144.9963154,0,2,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,SATURATION_INCUBATION,end of incubation__TRC,TRC
SR,2,sat_II,S2,451.48,6.45,1.777,58.81,20.1081402,1.924686192,386.22,292.2937179,139.0781419,0.5,8,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,SATURATION_INCUBATION,end of incubation__TRC,TRC
SR,24,sat_II,S24,435.15,6.45,1.705,52.76,27.13371429,0.944444444,375.94,269.0366184,138.9796673,1,12,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,SATURATION_INCUBATION,end of incubation__TRC,TRC
SR,18,sat_II,S18,439.3,6.45,1.579,55.87,18.38981191,2.038095238,376.98,274.7372528,146.1729352,2,11,SatII_FM_drought_18Oct2017,12/12/2016 11:42,12/12/2016 18:05,America/Los_Angeles,6.383333333,SATURATION_INCUBATION,end of incubation__TRC,TRC
SR,NA,ambient,NA,NA,6.45,NA,NA,#VALUE!,NA,#VALUE!,#VALUE!,#VALUE!,NA,16,Sat_I,12/16/2016 12:05,12/16/2016 18:05,America/Los_Angeles,6,AMBIENT,NA,NA
SR,10,drought,S10,318.89,6.45,0.73,16.1,3.226666667,3.989669421,296.34,144.3685356,171.2947977,1,10,Sat_I,12/16/2016 12:05,12/16/2016 18:05,America/Los_Angeles,6,DROUGHT_PRE_INCUBATION,NA,NA
SR,14,drought,S14,369.33,6.45,0.713,11.82,0.9266666669,11.75539568,351.06,163.4646293,204.938704,0,14,Sat_I,12/16/2016 12:05,12/16/2016 18:05,America/Los_Angeles,6,DROUGHT_PRE_INCUBATION,NA,NA
SR,25,drought,S25,363.57,6.45,0.843,17.51,3.726666667,3.698568873,339.61,175.5731217,184.2702116,0,3,Sat_I,12/16/2016 12:05,12/16/2016 18:05,America/Los_Angeles,6,DROUGHT_PRE_INCUBATION,NA,NA
SR,5,drought,S5,363.63,6.45,1.04,10.96,0.2266666667,47.35294118,346.22,193.6876471,169.7156863,1,5,Sat_I,12/16/2016 12:05,12/16/2016 18:05,America/Los_Angeles,6,DROUGHT_PRE_INCUBATION,NA,NA
SR,4,drought,S4,366.28,6.45,0.792,12.16,0.8266666666,13.70967742,347.67,171.4410565,194.0122768,0.5,7,Sat_I,12/16/2016 12:05,12/16/2016 18:05,America/Los_Angeles,6,DROUGHT_PRE_INCUBATION,NA,NA
SR,NA,ambient,NA,NA,6.45,NA,NA,#VALUE!,NA,#VALUE!,#VALUE!,#VALUE!,NA,16,Sat_I,12/19/2016 11:27,12/19/2016 19:05,America/Los_Angeles,7.633333333,AMBIENT,NA,NA
SR,NA,ambient,NA,NA,6.45,NA,NA,#VALUE!,NA,#VALUE!,#VALUE!,#VALUE!,NA,16,Sat_I,02/22/2017 8:00,2/22/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA
SR,10,drought,S10,169.42,6.45,0.73,16.1,3.226666667,3.989669421,146.87,81.29737958,84.89595376,1,2,NA,02/22/2017 8:00,2/22/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,14,drought,S14,190.29,6.45,0.713,11.82,0.9266666669,11.75539568,172.02,88.9430181,100.4203152,0,3,NA,02/22/2017 8:00,2/22/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,25,drought,S25,252.62,6.45,0.843,17.51,3.726666667,3.698568873,228.66,124.8238814,124.069452,0,5,NA,02/22/2017 8:00,2/22/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,5,drought,S5,247.44,6.45,1.04,10.96,0.2266666667,47.35294118,230.03,134.4535294,112.7598039,1,8,NA,02/22/2017 8:00,2/22/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,4,drought,S4,243.77,6.45,0.792,12.16,0.8266666666,13.70967742,225.16,117.2960119,125.6473214,0.5,7,NA,02/22/2017 8:00,2/22/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,NA,ambient,NA,NA,6.45,NA,NA,0,NA,336.58,6.45,336.58,NA,16,NA,02/23/2017 18:00,02/24/2017 17:00,America/Los_Angeles,23,AMBIENT,NA,NA
SR,10,drought,S10,343.03,6.45,0.73,16.1,3.226666667,3.989669421,320.48,154.5547784,185.2485549,1,2,NA,02/23/2017 18:00,02/24/2017 17:00,America/Los_Angeles,23,DROUGHT_SATURATION,NA,NA
SR,14,drought,S14,345..59,6.45,0.713,11.82,0.9266666669,11.75539568,#VALUE!,#VALUE!,#VALUE!,0,3,NA,02/23/2017 18:00,02/24/2017 17:00,America/Los_Angeles,23,DROUGHT_SATURATION,NA,NA
SR,25,drought,S25,387.11,6.45,0.843,17.51,3.726666667,3.698568873,363.15,186.3404684,197.0428649,0,5,NA,02/23/2017 18:00,02/24/2017 17:00,America/Los_Angeles,23,DROUGHT_SATURATION,NA,NA
SR,5,drought,S5,390.98,6.45,1.04,10.96,0.2266666667,47.35294118,373.57,207.6307843,183.122549,1,8,NA,02/23/2017 18:00,02/24/2017 17:00,America/Los_Angeles,23,DROUGHT_SATURATION,NA,NA
SR,4,drought,S4,361.27,6.45,0.792,12.16,0.8266666666,13.70967742,342.66,169.2268155,191.2165179,0.5,7,NA,02/23/2017 18:00,02/24/2017 17:00,America/Los_Angeles,23,DROUGHT_SATURATION,NA,NA
SR,NA,ambient,NA,NA,6.45,NA,NA,#VALUE!,NA,#VALUE!,#VALUE!,#VALUE!,NA,16,Sat_I,01/23/2017 8:00,1/23/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA
SR,10,drought,S10,169.42,6.45,0.73,16.1,3.226666667,3.989669421,146.87,81.29737958,84.89595376,1,2,NA,01/23/2017 8:00,1/23/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,14,drought,S14,190.29,6.45,0.713,11.82,0.9266666669,11.75539568,172.02,88.9430181,100.4203152,0,3,NA,01/23/2017 8:00,1/23/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,25,drought,S25,252.62,6.45,0.843,17.51,3.726666667,3.698568873,228.66,124.8238814,124.069452,0,5,NA,01/23/2017 8:00,1/23/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,5,drought,S5,247.44,6.45,1.04,10.96,0.2266666667,47.35294118,230.03,134.4535294,112.7598039,1,8,NA,01/23/2017 8:00,1/23/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,4,drought,S4,243.77,6.45,0.792,12.16,0.8266666666,13.70967742,225.16,117.2960119,125.6473214,0.5,7,NA,01/23/2017 8:00,1/23/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,NA,ambient,NA,NA,6.45,NA,NA,#VALUE!,NA,#VALUE!,#VALUE!,#VALUE!,NA,16,Sat_I,01/25/2017 8:00,1/25/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA
SR,10,drought,S10,169.42,6.45,0.73,16.1,3.226666667,3.989669421,146.87,81.29737958,84.89595376,1,2,NA,01/25/2017 8:00,1/25/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,14,drought,S14,190.29,6.45,0.713,11.82,0.9266666669,11.75539568,172.02,88.9430181,100.4203152,0,3,NA,01/25/2017 8:00,1/25/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,25,drought,S25,252.62,6.45,0.843,17.51,3.726666667,3.698568873,228.66,124.8238814,124.069452,0,5,NA,01/25/2017 8:00,1/25/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,5,drought,S5,247.44,6.45,1.04,10.96,0.2266666667,47.35294118,230.03,134.4535294,112.7598039,1,8,NA,01/25/2017 8:00,1/25/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,4,drought,S4,243.77,6.45,0.792,12.16,0.8266666666,13.70967742,225.16,117.2960119,125.6473214,0.5,7,NA,01/25/2017 8:00,1/25/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,NA,ambient,NA,NA,6.45,NA,NA,#VALUE!,NA,#VALUE!,#VALUE!,#VALUE!,NA,16,Sat_I,01/27/2017 8:00,1/27/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA
SR,10,drought,S10,169.42,6.45,0.73,16.1,3.226666667,3.989669421,146.87,81.29737958,84.89595376,1,2,NA,01/27/2017 8:00,1/27/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,14,drought,S14,190.29,6.45,0.713,11.82,0.9266666669,11.75539568,172.02,88.9430181,100.4203152,0,3,NA,01/27/2017 8:00,1/27/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,25,drought,S25,252.62,6.45,0.843,17.51,3.726666667,3.698568873,228.66,124.8238814,124.069452,0,5,NA,01/27/2017 8:00,1/27/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,5,drought,S5,247.44,6.45,1.04,10.96,0.2266666667,47.35294118,230.03,134.4535294,112.7598039,1,8,NA,01/27/2017 8:00,1/27/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,4,drought,S4,243.77,6.45,0.792,12.16,0.8266666666,13.70967742,225.16,117.2960119,125.6473214,0.5,7,NA,01/27/2017 8:00,1/27/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,NA,ambient,NA,NA,6.45,NA,NA,#VALUE!,NA,#VALUE!,#VALUE!,#VALUE!,NA,16,Sat_I,01/29/2017 8:00,1/29/2017 13:00,America/Los_Angeles,5,AMBIENT,NA,NA
SR,10,drought,S10,169.42,6.45,0.73,16.1,3.226666667,3.989669421,146.87,81.29737958,84.89595376,1,2,NA,01/29/2017 8:00,1/29/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,14,drought,S14,190.29,6.45,0.713,11.82,0.9266666669,11.75539568,172.02,88.9430181,100.4203152,0,3,NA,01/29/2017 8:00,1/29/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,25,drought,S25,252.62,6.45,0.843,17.51,3.726666667,3.698568873,228.66,124.8238814,124.069452,0,5,NA,01/29/2017 8:00,1/29/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,5,drought,S5,247.44,6.45,1.04,10.96,0.2266666667,47.35294118,230.03,134.4535294,112.7598039,1,8,NA,01/29/2017 8:00,1/29/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
SR,4,drought,S4,243.77,6.45,0.792,12.16,0.8266666666,13.70967742,225.16,117.2960119,125.6473214,0.5,7,NA,01/29/2017 8:00,1/29/2017 13:00,America/Los_Angeles,5,DROUGHT_INCUBATION,NA,NA
